Date,Power,Wind direction at 100m (deg),Wind speed at 100m (m/s),Surface air pressure (Pa)
7/30/2010 20:00,16,254.24475,13.1445,100548.516
7/30/2010 21:00,15.99525,253.984,12.887,100570.262
7/30/2010 22:00,15.9995,255.202,12.91875,100583.764
7/30/2010 23:00,16,255.316,13.134,100606.882
7/31/2010 0:00,16,255.2445,13.2995,100640.302
7/31/2010 1:00,16,253.451,13.452,100625.882
7/31/2010 2:00,16,253.85475,13.3285,100617.64
7/31/2010 3:00,15.9585,253.7695,12.6495,100618.098
7/31/2010 4:00,15.89975,254.12925,12.47325,100634.12
7/31/2010 5:00,15.789,252.59425,11.99325,100655.406
7/31/2010 6:00,14.94475,254.10475,10.8335,100668.226
7/31/2010 7:00,6.52975,258.98575,7.4125,100717.438
7/31/2010 8:00,4.9285,258.612,6.75025,100757.492
7/31/2010 9:00,4.635,257.26875,6.6375,100749.712
7/31/2010 10:00,3.69275,261.28275,6.1965,100740.096
7/31/2010 11:00,2.745,261.77475,5.67275,100701.64
7/31/2010 12:00,3.0615,262.5285,5.86825,100667.768
7/31/2010 13:00,4.096,262.7125,6.426,100624.734
7/31/2010 14:00,6.14475,260.22,7.3715,100559.274
7/31/2010 15:00,6.73325,260.4205,7.5995,100517.386
7/31/2010 16:00,7.0025,260.915,7.69175,100524.712
7/31/2010 17:00,10.70525,259.168,8.982,100505.026
7/31/2010 18:00,14.01875,258.152,10.37575,100497.244
7/31/2010 19:00,15.532,253.2365,11.665,100501.364
7/31/2010 20:00,15.9325,253.32175,12.61475,100535.242
7/31/2010 21:00,15.99625,255.0825,12.95225,100573.008
7/31/2010 22:00,16,253.70075,12.8765,100588.342
7/31/2010 23:00,15.99525,253.632,12.869,100604.594
8/1/2010 0:00,16,252.69275,13.0585,100626.34
8/1/2010 1:00,15.951,253.8355,12.56175,100637.098
8/1/2010 2:00,15.59475,256.17425,11.599,100647.626
8/1/2010 3:00,14.91775,255.07175,10.829,100667.54
8/1/2010 4:00,15.38125,255.83675,11.324,100663.648
8/1/2010 5:00,15.72475,256.76075,11.7895,100690.656
8/1/2010 6:00,13.9915,255.12925,10.2135,100732.084
8/1/2010 7:00,9.13875,257.72075,8.31625,100781.986
8/1/2010 8:00,5.75825,260.02525,7.09575,100822.496
8/1/2010 9:00,4.62325,257.37875,6.61975,100821.12
8/1/2010 10:00,2.374,259.2505,5.4045,100800.982
8/1/2010 11:00,1.638,264.082,4.90975,100765.504
8/1/2010 12:00,1.26625,266.9755,4.6185,100732.772
8/1/2010 13:00,1.07725,264.61475,4.45675,100689.97
8/1/2010 14:00,2.13225,263.53825,5.30525,100619.014
8/1/2010 15:00,3.5665,262.7565,6.178,100575.522
8/1/2010 16:00,5.46475,261.997,7.0845,100546.456
8/1/2010 17:00,7.8195,260.98625,7.98475,100532.038
8/1/2010 18:00,14.56525,260.654,10.70325,100522.424
8/1/2010 19:00,15.9365,257.601,12.60925,100521.28
8/1/2010 20:00,16,258.76575,13.11,100576.212
8/1/2010 21:00,16,257.78225,13.33375,100619.014
8/1/2010 22:00,16,255.63975,12.966,100658.384
8/1/2010 23:00,16,256.18375,12.928,100678.528
8/2/2010 0:00,15.957,254.18975,12.62225,100729.108
8/2/2010 1:00,15.9115,257.24825,12.44175,100747.192
8/2/2010 2:00,15.885,257.14675,12.351,100720.64
8/2/2010 3:00,15.766,257.729,11.956,100748.796
8/2/2010 4:00,15.75675,257.54225,11.92,100762.528
8/2/2010 5:00,15.80175,256.10125,12.0545,100806.7
8/2/2010 6:00,14.85225,254.67875,10.7495,100833.258
8/2/2010 7:00,12.54525,255.75425,9.5425,100880.402
8/2/2010 8:00,6.2855,254.808,7.29625,100924.81
8/2/2010 9:00,4.27125,255.55775,6.45725,100923.208
8/2/2010 10:00,3.21775,254.83675,5.93,100900.548
8/2/2010 11:00,2.7845,258.13525,5.695,100856.832
8/2/2010 12:00,2.3885,259.804,5.45475,100833.484
8/2/2010 13:00,3.4645,259.37,6.11325,100783.586
8/2/2010 14:00,4.63175,260.20475,6.7045,100733
8/2/2010 15:00,5.2565,261.59625,6.99125,100699.582
8/2/2010 16:00,7.631,260.0125,7.9245,100673.716
8/2/2010 17:00,10.66,261.9235,8.972,100676.234
8/2/2010 18:00,14.45875,258.99225,10.57725,100673.03
8/2/2010 19:00,16,256.2335,12.97275,100648.084
8/2/2010 20:00,16,254.967,13.04125,100697.294
8/2/2010 21:00,16,255.27475,13.09925,100728.196
8/2/2010 22:00,15.91925,252.99625,12.4755,100741.698
8/2/2010 23:00,15.969,253.93175,12.68825,100760.238
8/3/2010 0:00,15.877,257.14925,12.32675,100784.502
8/3/2010 1:00,15.77375,257.1615,11.98025,100799.15
8/3/2010 2:00,15.8155,255.963,12.10775,100801.67
8/3/2010 3:00,15.8155,256.118,12.09975,100823.87
8/3/2010 4:00,15.82825,255.3405,12.14475,100844.928
8/3/2010 5:00,15.684,258.03925,11.74625,100856.142
8/3/2010 6:00,15.30825,259.05425,11.24575,100889.564
8/3/2010 7:00,11.11725,256.03,9.0155,100944.952
8/3/2010 8:00,6.38375,257.4805,7.3475,100984.78
8/3/2010 9:00,4.874,259.7725,6.738,100949.298
8/3/2010 10:00,2.6315,263.19725,5.576,100948.154
8/3/2010 11:00,1.45575,266.66775,4.76675,100923.434
8/3/2010 12:00,1.207,266.8545,4.576,100892.766
8/3/2010 13:00,1.29425,262.25775,4.65675,100823.868
8/3/2010 14:00,1.73825,266.6485,5.02675,100753.372
8/3/2010 15:00,3.28,265.878,6.02725,100692.256
8/3/2010 16:00,5.07975,264.24775,6.92325,100661.588
8/3/2010 17:00,7.15925,262.515,7.75675,100656.552
8/3/2010 18:00,13.73875,260.0415,10.22625,100638.698
8/3/2010 19:00,15.99275,258.40325,12.8395,100624.738
8/3/2010 20:00,16,256.23625,13.35375,100662.274
8/3/2010 21:00,16,256.85,13.61125,100669.14
8/3/2010 22:00,16,255.927,13.46575,100679.9
8/3/2010 23:00,16,256.39,13.15975,100682.418
8/4/2010 0:00,15.978,255.4535,12.67975,100717.436
8/4/2010 1:00,15.85125,255.55375,12.24275,100725.448
8/4/2010 2:00,15.8295,255.198,12.16925,100696.378
8/4/2010 3:00,15.868,258.347,12.28775,100687.912
8/4/2010 4:00,15.83725,257.53825,12.17775,100697.982
8/4/2010 5:00,15.79275,256.773,12.0245,100737.116
8/4/2010 6:00,15.441,256.48325,11.41775,100741.93
8/4/2010 7:00,14.10025,258.4665,10.3115,100775.116
8/4/2010 8:00,10.09525,258.9855,8.66825,100812.426
8/4/2010 9:00,7.423,258.88525,7.7535,100807.618
8/4/2010 10:00,5.309,259.786,6.94475,100794.114
8/4/2010 11:00,4.9485,259.0445,6.80075,100750.398
8/4/2010 12:00,4.9045,261.38475,6.802,100705.536
8/4/2010 13:00,5.95425,262.47625,7.2705,100662.272
8/4/2010 14:00,7.8095,262.34325,7.97875,100592.92
8/4/2010 15:00,10.0245,261.272,8.7575,100542.792
8/4/2010 16:00,11.459,260.963,9.25725,100511.664
8/4/2010 17:00,13.2525,259.21725,9.97275,100508.69
8/4/2010 18:00,15.4085,257.773,11.50775,100485.116
8/4/2010 19:00,16,257.0805,13.76175,100473.442
8/4/2010 20:00,16,257.19075,14.27525,100520.362
8/4/2010 21:00,16,258.00475,14.46325,100540.506
8/4/2010 22:00,16,257.78675,14.51375,100543.254
8/4/2010 23:00,16,257.9435,14.3745,100551.494
8/5/2010 0:00,16,257.64925,14.1335,100576.212
8/5/2010 1:00,16,257.8085,13.82975,100559.504
8/5/2010 2:00,16,258.395,13.8,100529.748
8/5/2010 3:00,16,256.931,13.29425,100538.216
8/5/2010 4:00,15.91275,256.2705,12.413,100545.542
8/5/2010 5:00,15.848,257.972,12.149,100567.974
8/5/2010 6:00,15.0875,257.0875,11.00475,100579.186
8/5/2010 7:00,14.633,259.017,10.5825,100623.822
8/5/2010 8:00,12.653,259.30125,9.606,100639.386
8/5/2010 9:00,9.97275,259.0735,8.61875,100641.446
8/5/2010 10:00,6.7525,260.15025,7.50325,100619.47
8/5/2010 11:00,5.78025,260.76375,7.1385,100572.552
8/5/2010 12:00,4.89375,261.74975,6.7755,100540.274
8/5/2010 13:00,4.97075,263.30875,6.8175,100480.306
8/5/2010 14:00,5.76825,264.7465,7.1805,100417.82
8/5/2010 15:00,7.13725,260.59075,7.7175,100375.476
8/5/2010 16:00,8.342,260.20775,8.14975,100339.312
8/5/2010 17:00,11.09625,260.323,9.10325,100319.63
8/5/2010 18:00,14.923,259.583,10.91825,100293.306
8/5/2010 19:00,15.994,258.4265,12.80125,100291.704
8/5/2010 20:00,16,257.24825,13.26075,100358.082
8/5/2010 21:00,16,258.49925,13.71825,100354.192
8/5/2010 22:00,16,257.62325,13.84625,100344.576
8/5/2010 23:00,16,258.73825,13.87475,100359.456
8/6/2010 0:00,16,259.3825,13.75475,100392.184
8/6/2010 1:00,16,260.05375,13.56725,100375.248
8/6/2010 2:00,16,258.34,13.11425,100353.5
8/6/2010 3:00,16,257.2675,12.9225,100342.06
8/6/2010 4:00,16,258.138,12.87375,100349.84
8/6/2010 5:00,15.998,259.253,12.718,100374.332
8/6/2010 6:00,15.6945,258.03775,11.68125,100391.27
8/6/2010 7:00,13.61375,259.782,10.03025,100438.424
8/6/2010 8:00,10.54025,260.12525,8.81775,100474.814
8/6/2010 9:00,8.43375,261.75825,8.1035,100498.618
8/6/2010 10:00,6.23275,260.2765,7.31925,100490.84
8/6/2010 11:00,4.05725,258.847,6.3725,100450.78
8/6/2010 12:00,3.519,258.87575,6.11925,100419.654
8/6/2010 13:00,3.5115,263.5135,6.1245,100391.498
8/6/2010 14:00,4.83725,261.13325,6.7905,100318.25
8/6/2010 15:00,7.076,263.38825,7.71775,100280.26
8/6/2010 16:00,9.34725,258.4265,8.519,100247.298
8/6/2010 17:00,12.89425,261.91625,9.8165,100254.852
8/6/2010 18:00,15.51875,256.45175,11.61875,100256.682
8/6/2010 19:00,16,257.5325,13.26125,100249.816
8/6/2010 20:00,16,255.1895,13.51375,100298.798
8/6/2010 21:00,16,258.3195,13.9085,100333.132
8/6/2010 22:00,16,253.75175,13.735,100310.93
8/6/2010 23:00,16,255.49875,13.263,100344.124
8/7/2010 0:00,16,258.28775,13.2315,100358.998
8/7/2010 1:00,15.977,256.4215,12.65325,100347.784
8/7/2010 2:00,15.90375,259.17775,12.384,100332.446
8/7/2010 3:00,15.83625,260.69,12.1525,100342.06
8/7/2010 4:00,15.8875,258.88625,12.31125,100330.156
8/7/2010 5:00,15.20625,259.79025,11.11275,100368.152
8/7/2010 6:00,14.81525,259.36625,10.71825,100364.262
8/7/2010 7:00,9.786,255.287,8.54475,100395.39
8/7/2010 8:00,5.883,262.2595,7.14225,100456.042
8/7/2010 9:00,4.41775,258.064,6.5245,100451.926
8/7/2010 10:00,2.63825,265.01425,5.56375,100438.648
8/7/2010 11:00,2.12525,264.45425,5.26425,100407.292
8/7/2010 12:00,2.21325,260.80125,5.329,100367.692
8/7/2010 13:00,3.13775,261.1155,5.917,100315.278
8/7/2010 14:00,4.709,261.103,6.72375,100249.586
8/7/2010 15:00,7.5755,260.47275,7.89925,100217.546
8/7/2010 16:00,10.096,261.38725,8.779,100179.778
8/7/2010 17:00,12.5285,260.8285,9.645,100197.17
8/7/2010 18:00,12.5335,253.0445,9.63575,100177.488
8/7/2010 19:00,15.34525,252.013,11.37275,100158.488
8/7/2010 20:00,15.8345,252.17525,12.2245,100205.64
8/7/2010 21:00,15.77625,255.419,12.01775,100242.262
8/7/2010 22:00,15.94025,258.3275,12.53875,100263.548
8/7/2010 23:00,15.939,259.03075,12.519,100304.522
8/8/2010 0:00,16,254.908,13.436,100332.676
8/8/2010 1:00,15.99075,257.1935,12.78125,100344.12
8/8/2010 2:00,15.8995,253.62825,12.37225,100319.174
8/8/2010 3:00,15.93175,253.54325,12.48175,100340.686
8/8/2010 4:00,15.91775,253.21775,12.42725,100371.358
8/8/2010 5:00,15.76625,252.542,11.9335,100409.126
8/8/2010 6:00,14.2165,256.4875,10.3415,100440.94
8/8/2010 7:00,7.3795,258.1175,7.72225,100506.86
8/8/2010 8:00,4.569,256.6385,6.59225,100555.386
8/8/2010 9:00,2.4005,256.909,5.425,100567.058
8/8/2010 10:00,1.50625,253.9245,4.78775,100557.902
8/8/2010 11:00,1.56775,254.886,4.84575,100533.406
8/8/2010 12:00,1.99725,255.7425,5.18375,100527.46
8/8/2010 13:00,3.35925,262.66175,6.0255,100510.98
8/8/2010 14:00,4.94675,263.13875,6.805,100481.682
8/8/2010 15:00,8.31225,262.398,8.11075,100481.224
8/8/2010 16:00,11.0755,258.984,9.072,100445.06
8/8/2010 17:00,13.73425,257.61875,10.16775,100423.772
8/8/2010 18:00,13.57125,259.07075,10.05775,100440.48
8/8/2010 19:00,15.8315,256.78525,12.1565,100467.49
8/8/2010 20:00,16,257.45975,13.07075,100495.418
8/8/2010 21:00,15.99625,259.22725,13.0355,100515.556
8/8/2010 22:00,16,258.67925,13.75025,100521.736
8/8/2010 23:00,15.99925,259.2575,13.1765,100543.022
8/9/2010 0:00,15.88625,261.176,12.3045,100577.816
8/9/2010 1:00,15.72175,261.52875,11.872,100585.826
8/9/2010 2:00,15.57075,261.65225,11.5835,100563.396
8/9/2010 3:00,15.4305,262.519,11.36825,100546.916
8/9/2010 4:00,14.988,262.6015,10.93875,100570.716
8/9/2010 5:00,14.65675,262.4945,10.67475,100596.58
8/9/2010 6:00,12.79425,263.66725,9.6365,100618.1
8/9/2010 7:00,8.582,262.79525,8.11425,100670.514
8/9/2010 8:00,5.844,263.615,7.12475,100728.65
8/9/2010 9:00,3.75325,261.966,6.17875,100716.522
8/9/2010 10:00,1.72725,260.17625,4.94275,100717.208
8/9/2010 11:00,1.075,260.153,4.42,100681.04
8/9/2010 12:00,1.0395,258.612,4.4005,100631.374
8/9/2010 13:00,1.47975,261.36825,4.788,100587.428
8/9/2010 14:00,2.43725,264.362,5.47825,100530.66
8/9/2010 15:00,5.4695,265.35925,7.06,100481.682
8/9/2010 16:00,9.11775,267.14025,8.421,100457.418
8/9/2010 17:00,12.13925,265.892,9.471,100445.514
8/9/2010 18:00,12.30275,260.55675,9.5585,100442.998
8/9/2010 19:00,15.54725,257.93875,11.57275,100446.89
8/9/2010 20:00,15.789,254.19525,12.06125,100482.142
8/9/2010 21:00,15.8725,256.81175,12.313,100498.848
8/9/2010 22:00,15.8945,256.7415,12.37375,100525.63
8/9/2010 23:00,15.96825,255.83775,12.6075,100516.698
8/10/2010 0:00,15.97,255.81725,12.63325,100538.442
8/10/2010 1:00,15.94525,256.94475,12.528,100530.894
8/10/2010 2:00,15.7375,258.95275,11.856,100503.884
8/10/2010 3:00,15.68675,258.0175,11.7255,100493.814
8/10/2010 4:00,15.71275,258.05275,11.765,100511.206
8/10/2010 5:00,15.80025,256.7935,12.04275,100525.17
8/10/2010 6:00,15.56775,256.372,11.52575,100505.944
8/10/2010 7:00,13.5945,259.3315,10.02725,100562.94
8/10/2010 8:00,9.7805,261.15,8.55925,100597.956
8/10/2010 9:00,7.316,261.68125,7.71525,100623.818
8/10/2010 10:00,5.79175,262.34725,7.137,100601.622
8/10/2010 11:00,6.283,262.0715,7.35525,100581.476
8/10/2010 12:00,8.23775,264.1975,8.09525,100568.658
8/10/2010 13:00,9.63625,261.154,8.59575,100542.794
8/10/2010 14:00,10.5825,261.75825,8.9355,100509.146
8/10/2010 15:00,11.187,259.70375,9.1505,100477.79
8/10/2010 16:00,11.07625,260.59875,9.1025,100486.03
8/10/2010 17:00,13.26525,259.17225,9.98425,100479.852
8/10/2010 18:00,15.53475,256.0985,11.59575,100475.272
8/10/2010 19:00,15.983,256.045,12.803,100488.546
8/10/2010 20:00,15.982,254.99025,12.741,100540.278
8/10/2010 21:00,16,254.52775,13.546,100571.176
8/10/2010 22:00,16,253.4865,13.127,100597.27
8/10/2010 23:00,15.94175,253.75175,12.591,100597.956
8/11/2010 0:00,15.88425,256.339,12.28725,100630.686
8/11/2010 1:00,15.73875,261.9025,11.869,100651.516
8/11/2010 2:00,15.99025,255.9615,12.98125,100616.726
8/11/2010 3:00,14.70125,260.6435,10.61975,100656.324
8/11/2010 4:00,15.45325,256.58225,11.3875,100659.298
8/11/2010 5:00,15.91525,255.3725,12.3785,100687.914
8/11/2010 6:00,15.595,256.69475,11.5705,100704.62
8/11/2010 7:00,13.08925,257.0395,9.76025,100768.938
8/11/2010 8:00,12.6855,258.51575,9.5935,100839.662
8/11/2010 9:00,10.67375,259.175,8.86375,100866.898
8/11/2010 10:00,9.07725,261.01525,8.32075,100857.06
8/11/2010 11:00,7.64975,261.79125,7.8315,100845.384
8/11/2010 12:00,7.8815,261.268,7.933,100832.57
8/11/2010 13:00,8.185,260.59625,8.049,100803.038
8/11/2010 14:00,8.01525,262.619,7.99825,100751.084
8/11/2010 15:00,8.91425,263.65025,8.31325,100724.76
8/11/2010 16:00,11.1845,262.46825,9.0985,100729.568
8/11/2010 17:00,13.472,261.04825,10.02025,100724.76
8/11/2010 18:00,14.0755,257.45275,10.30275,100733.914
8/11/2010 19:00,15.35725,256.714,11.36,100723.846
8/11/2010 20:00,15.808,256.07275,12.063,100742.386
8/11/2010 21:00,15.789,256.22225,11.99175,100756.348
8/11/2010 22:00,15.638,256.4335,11.63625,100760.696
8/11/2010 23:00,14.76525,255.61275,10.64775,100761.382
8/12/2010 0:00,14.3685,256.832,10.396,100768.71
8/12/2010 1:00,15.42125,259.23675,11.3355,100746.506
8/12/2010 2:00,15.34875,257.3195,11.25625,100711.258
8/12/2010 3:00,14.73675,260.2695,10.66575,100715.148
8/12/2010 4:00,13.45775,259.86175,9.938,100715.606
8/12/2010 5:00,12.28525,260.08425,9.42975,100724.992
8/12/2010 6:00,11.65475,261.875,9.178,100722.242
8/12/2010 7:00,7.2645,258.097,7.66575,100755.892
8/12/2010 8:00,4.26575,262.48875,6.434,100780.84
8/12/2010 9:00,2.14775,265.4895,5.25225,100773.978
8/12/2010 10:00,0.7825,268.2715,4.132,100728.192
8/12/2010 11:00,0.118,265.6545,3.13825,100689.97
8/12/2010 12:00,0.01175,264.0805,2.253,100660.668
8/12/2010 13:00,0.05225,265.13725,2.79725,100581.016
8/12/2010 14:00,0.078,264.37775,2.998,100504.796
8/12/2010 15:00,0.366,268.1455,3.618,100433.384
8/12/2010 16:00,1.756,269.93425,5.04125,100386.462
8/12/2010 17:00,5.28,262.32125,6.996,100361.054
8/12/2010 18:00,11.15675,262.784,9.12975,100346.868
8/12/2010 19:00,15.9555,258.234,12.664,100339.312
8/12/2010 20:00,16,258.9455,13.37125,100351.212
8/12/2010 21:00,16,258.1995,13.67925,100365.176
8/12/2010 22:00,16,257.99375,13.8175,100375.704
8/12/2010 23:00,16,258.513,13.78175,100364.718
8/13/2010 0:00,16,257.57075,13.5535,100395.62
8/13/2010 1:00,16,256.70425,13.5625,100396.08
8/13/2010 2:00,16,257.91825,13.406,100378.912
8/13/2010 3:00,16,257.16025,13.11325,100385.546
8/13/2010 4:00,16,256.475,13.22225,100398.134
8/13/2010 5:00,16,257.9815,13.131,100428.81
8/13/2010 6:00,15.91025,257.4735,12.3955,100432.928
8/13/2010 7:00,15.40225,259.4885,11.334,100480.31
8/13/2010 8:00,13.118,257.515,9.80425,100511.892
8/13/2010 9:00,11.97,256.49025,9.34525,100524.94
8/13/2010 10:00,10.81,258.1985,8.95725,100497.928
8/13/2010 11:00,9.649,259.2355,8.573,100468.632
8/13/2010 12:00,9.7575,260.51675,8.6285,100443.456
8/13/2010 13:00,8.88525,260.4605,8.338,100414.156
8/13/2010 14:00,9.58925,260.474,8.59575,100342.284
8/13/2010 15:00,10.82775,260.0935,9.0365,100298.342
8/13/2010 16:00,11.606,258.99775,9.30525,100285.524
8/13/2010 17:00,13.60025,259.43325,10.15075,100284.378
8/13/2010 18:00,15.542,258.1985,11.61025,100297.884
8/13/2010 19:00,16,257.4005,13.532,100294.678
8/13/2010 20:00,16,257.71225,14.32225,100344.35
8/13/2010 21:00,16,259.0185,13.9975,100404.086
8/13/2010 22:00,16,259.105,14.1755,100417.362
8/13/2010 23:00,16,258.962,14.325,100437.734
8/14/2010 0:00,16,258.958,14.28225,100490.148
8/14/2010 1:00,16,260.054,14.3195,100490.61
8/14/2010 2:00,16,259.81675,14.038,100470.238
8/14/2010 3:00,16,259.551,13.526,100492.668
8/14/2010 4:00,16,259.395,12.90725,100509.15
8/14/2010 5:00,15.88675,258.2825,12.27775,100539.362
8/14/2010 6:00,15.8195,258.774,12.05875,100564.768
8/14/2010 7:00,15.507,257.48725,11.427,100616.726
8/14/2010 8:00,14.055,257.527,10.263,100665.936
8/14/2010 9:00,12.689,257.9665,9.6205,100692.946
8/14/2010 10:00,11.633,259.5635,9.23375,100684.478
8/14/2010 11:00,9.07775,261.235,8.34325,100682.186
8/14/2010 12:00,8.66075,261.83375,8.21825,100658.838
8/14/2010 13:00,8.36,260.71975,8.128,100631.832
8/14/2010 14:00,9.43225,264.63075,8.51175,100585.596
8/14/2010 15:00,10.38025,261.00425,8.849,100566.598
8/14/2010 16:00,12.344,259.21625,9.5565,100545.54
8/14/2010 17:00,13.79,257.067,10.21425,100551.264
8/14/2010 18:00,15.61875,255.2445,11.72425,100549.202
8/14/2010 19:00,16,254.764,13.86225,100562.938
8/14/2010 20:00,16,255.14175,14.4345,100629.998
8/14/2010 21:00,16,254.907,15.13525,100665.476
8/14/2010 22:00,16,257.42275,14.86475,100684.708
8/14/2010 23:00,16,256.799,14.553,100711.486
8/15/2010 0:00,16,256.74125,14.463,100740.784
8/15/2010 1:00,16,259.90975,14.0775,100758.636
8/15/2010 2:00,16,259.0455,14.03875,100754.06
8/15/2010 3:00,16,254.42725,13.4335,100754.976
8/15/2010 4:00,16,258.33875,13.4945,100779.006
8/15/2010 5:00,16,258.23825,13.6275,100784.958
8/15/2010 6:00,16,257.7755,13.188,100806.706
8/15/2010 7:00,15.227,258.171,11.11125,100864.842
8/15/2010 8:00,13.38225,255.552,9.903,100895.282
8/15/2010 9:00,9.18925,260.85875,8.34275,100904.44
8/15/2010 10:00,7.60775,260.54,7.81925,100879.95
8/15/2010 11:00,6.2315,256.2565,7.3375,100849.734
8/15/2010 12:00,5.8265,257.13675,7.18575,100824.554
8/15/2010 13:00,5.37825,257.3895,7.0035,100779.464
8/15/2010 14:00,5.07675,263.43625,6.8815,100728.65
8/15/2010 15:00,6.14475,265.157,7.3475,100690.658
8/15/2010 16:00,9.3405,261.19225,8.4905,100664.104
8/15/2010 17:00,12.007,256.6395,9.4175,100633.894
8/15/2010 18:00,15.239,256.369,11.24425,100623.82
8/15/2010 19:00,16,255.83925,13.86075,100612.834
8/15/2010 20:00,16,258.25075,14.87875,100652.43
8/15/2010 21:00,16,255.8995,14.6225,100637.1
8/15/2010 22:00,16,258.53625,14.32875,100654.95
8/15/2010 23:00,16,258.049,14.08375,100655.18
8/16/2010 0:00,16,257.94875,14.30675,100652.66
8/16/2010 1:00,16,257.78225,13.95875,100662.732
8/16/2010 2:00,16,257.97625,13.4835,100641.904
8/16/2010 3:00,16,258.7055,13.3345,100643.278
8/16/2010 4:00,16,258.19425,13.2085,100637.324
8/16/2010 5:00,15.98,259.09125,12.65725,100656.78
8/16/2010 6:00,15.983,256.4075,12.67525,100650.828
8/16/2010 7:00,14.76025,258.8825,10.668,100694.548
8/16/2010 8:00,11.0905,257.295,9.01625,100734.606
8/16/2010 9:00,6.2485,257.90725,7.2995,100748.564
8/16/2010 10:00,4.62,257.09975,6.6275,100728.65
8/16/2010 11:00,3.393,260.19675,6.05,100679.67
8/16/2010 12:00,2.4255,257.14775,5.48225,100654.264
8/16/2010 13:00,2.479,258.3415,5.5265,100597.268
8/16/2010 14:00,4.26125,259.212,6.532,100506.858
8/16/2010 15:00,6.535,262.626,7.53,100453.984
8/16/2010 16:00,9.703,262.75125,8.66225,100413.472
8/16/2010 17:00,11.5065,261.50825,9.28025,100406.148
8/16/2010 18:00,15.654,259.9495,11.817,100394.47
8/16/2010 19:00,16,255.68125,13.9,100408.206
8/16/2010 20:00,16,257.72875,14.2805,100455.586
8/16/2010 21:00,16,257.24425,14.27,100480.31
8/16/2010 22:00,16,258.23425,14.5005,100502.968
8/16/2010 23:00,16,258.29325,14.518,100508.232
8/17/2010 0:00,16,256.806,14.3775,100555.84
8/17/2010 1:00,16,258.77275,14.15525,100571.178
8/17/2010 2:00,16,258.631,14.0885,100565.228
8/17/2010 3:00,16,257.1725,13.671,100578.96
8/17/2010 4:00,16,256.19775,13.3955,100610.086
8/17/2010 5:00,16,258.06275,13.05275,100633.666
8/17/2010 6:00,15.99725,254.985,12.71825,100666.168
8/17/2010 7:00,15.5365,254.94125,11.47725,100703.02
8/17/2010 8:00,10.932,256.44225,8.9415,100756.576
8/17/2010 9:00,8.43925,256.11125,8.09825,100757.95
8/17/2010 10:00,7.74525,257.0395,7.84575,100725.906
8/17/2010 11:00,5.8445,259.682,7.17125,100702.33
8/17/2010 12:00,5.55575,258.96475,7.0585,100695.004
8/17/2010 13:00,8.01775,261.46275,8.009,100637.326
8/17/2010 14:00,10.27075,262.898,8.82,100612.378
8/17/2010 15:00,10.48325,264.35925,8.894,100579.188
8/17/2010 16:00,10.89725,263.63825,9.03475,100565.224
8/17/2010 17:00,13.22675,260.7325,9.957,100542.338
8/17/2010 18:00,14.9805,258.3745,11.0725,100547.6
8/17/2010 19:00,15.9455,257.774,13.31575,100557.9
8/17/2010 20:00,15.79125,259.4595,13.00275,100631.376
8/17/2010 21:00,14.61,261.48225,11.4355,100703.706
8/17/2010 22:00,13.60325,259.807,10.14175,100765.046
8/17/2010 23:00,15.374,259.289,11.41675,100769.852
8/18/2010 0:00,15.90225,260.698,12.789,100799.15
8/18/2010 1:00,16,256.3105,13.629,100759.556
8/18/2010 2:00,16,256.832,14.33575,100696.61
8/18/2010 3:00,16,257.48325,14.28075,100692.718
8/18/2010 4:00,15.9765,258.80125,13.00275,100728.424
8/18/2010 5:00,15.03075,256.92675,11.1715,100755.202
8/18/2010 6:00,14.5675,260.10325,10.72825,100756.808
8/18/2010 7:00,10.0665,262.21225,8.6485,100831.196
8/18/2010 8:00,8.34375,263.972,8.04125,100882.466
8/18/2010 9:00,5.35625,264.12025,6.9205,100914.28
8/18/2010 10:00,5.1325,261.18,6.844,100895.74
8/18/2010 11:00,3.53575,261.52625,6.08625,100857.06
8/18/2010 12:00,2.63325,261.385,5.59375,100846.988
8/18/2010 13:00,2.335,263.35525,5.401,100798.688
8/18/2010 14:00,3.55375,265.87125,6.136,100732.774
8/18/2010 15:00,6.481,265.58025,7.465,100686.078
8/18/2010 16:00,8.9005,264.123,8.338,100648.082
8/18/2010 17:00,9.89125,260.9345,8.672,100622.904
8/18/2010 18:00,13.525,261.66625,10.06975,100621.302
8/18/2010 19:00,15.901,258.685,12.4235,100611.23
8/18/2010 20:00,16,257.0435,13.459,100651.058
8/18/2010 21:00,16,255.0385,12.89,100685.164
8/18/2010 22:00,16,255.04125,13.05225,100687.452
8/18/2010 23:00,16,257.04925,13.4435,100681.044
8/19/2010 0:00,16,255.52325,13.403,100695.008
8/19/2010 1:00,16,258.0035,13.27425,100684.708
8/19/2010 2:00,15.99275,258.211,12.72725,100648.77
8/19/2010 3:00,15.88475,257.65075,12.31675,100656.552
8/19/2010 4:00,15.716,258.33875,11.7735,100656.094
8/19/2010 5:00,15.23375,257.2825,11.16,100653.348
8/19/2010 6:00,13.22175,260.5265,9.84025,100648.54
8/19/2010 7:00,10.15475,263.65325,8.67675,100684.478
8/19/2010 8:00,4.29125,265.3315,6.4605,100732.314
8/19/2010 9:00,2.1905,265.38775,5.3005,100715.148
8/19/2010 10:00,0.5645,275.79075,3.86625,100678.984
